feature,method,model,score,score_type,selected,Method
% of Population in Poverty,Feature Importance,Random Forest,0.0024575255555980267,importances,0,Feature Importance - Random Forest
% of Population Under 18 in Poverty,Feature Importance,Random Forest,0.0030775408161279666,importances,0,Feature Importance - Random Forest
CARES ESSER I 20 NORM,Permutation Importance,Random Forest,-0.0039408866995073845,importances_mean,0,Permutation Importance - Random Forest
CRRSA ESSER II 21 NORM,Permutation Importance,Random Forest,0.0,importances_mean,0,Permutation Importance - Random Forest
ARP ESSER III 21 NORM,Permutation Importance,Random Forest,0.0009852216748768461,importances_mean,1,Permutation Importance - Random Forest
Average Score Math White Grade 3 2018-2019,Permutation Importance,Random Forest,0.0,importances_mean,0,Permutation Importance - Random Forest
Average Score Math White Grade 4 2018-2019,Permutation Importance,Random Forest,0.0009852216748768461,importances_mean,1,Permutation Importance - Random Forest
Average Score Math White Grade 5 2018-2019,Permutation Importance,Random Forest,-0.0009852216748768461,importances_mean,0,Permutation Importance - Random Forest
Average Score Math White Grade 6 2018-2019,Permutation Importance,Random Forest,0.0019704433497536923,importances_mean,1,Permutation Importance - Random Forest
Average Score Math White Grade 7 2018-2019,Permutation Importance,Random Forest,-0.005911330049261076,importances_mean,0,Permutation Importance - Random Forest
Average Score Math White Grade 8 2018-2019,Permutation Importance,Random Forest,-0.0039408866995073845,importances_mean,0,Permutation Importance - Random Forest
Average Score Math White Grade 3 2020-2021,Permutation Importance,Random Forest,0.0019704433497536923,importances_mean,1,Permutation Importance - Random Forest
Average Score Math White Grade 4 2020-2021,Permutation Importance,Random Forest,-0.005911330049261076,importances_mean,0,Permutation Importance - Random Forest
Average Score Math White Grade 5 2020-2021,Permutation Importance,Random Forest,0.0049261083743842304,importances_mean,1,Permutation Importance - Random Forest
Average Score Math White Grade 6 2020-2021,Permutation Importance,Random Forest,0.005911330049261076,importances_mean,1,Permutation Importance - Random Forest
Average Score Math White Grade 7 2020-2021,Permutation Importance,Random Forest,0.006896551724137922,importances_mean,1,Permutation Importance - Random Forest
Average Score Math White Grade 8 2020-2021,Permutation Importance,Random Forest,0.0009852216748768461,importances_mean,1,Permutation Importance - Random Forest
Average Score Math All Grade 3 2018-2019,Permutation Importance,Random Forest,0.0049261083743842304,importances_mean,1,Permutation Importance - Random Forest
Average Score Math All Grade 4 2018-2019,Permutation Importance,Random Forest,-0.0019704433497536923,importances_mean,0,Permutation Importance - Random Forest
Average Score Math All Grade 5 2018-2019,Permutation Importance,Random Forest,-0.0019704433497536923,importances_mean,0,Permutation Importance - Random Forest
Average Score Math All Grade 6 2018-2019,Permutation Importance,Random Forest,-0.0049261083743842304,importances_mean,0,Permutation Importance - Random Forest
Average Score Math All Grade 7 2018-2019,Permutation Importance,Random Forest,0.0019704433497536923,importances_mean,1,Permutation Importance - Random Forest
Average Score Math All Grade 8 2018-2019,Permutation Importance,Random Forest,0.005911330049261076,importances_mean,1,Permutation Importance - Random Forest
Average Score Math All Grade 3 2020-2021,Permutation Importance,Random Forest,0.0,importances_mean,0,Permutation Importance - Random Forest
Average Score Math All Grade 4 2020-2021,Permutation Importance,Random Forest,0.002955665024630538,importances_mean,1,Permutation Importance - Random Forest
Average Score Math All Grade 5 2020-2021,Permutation Importance,Random Forest,-0.0019704433497536923,importances_mean,0,Permutation Importance - Random Forest
Average Score Math All Grade 6 2020-2021,Permutation Importance,Random Forest,0.0009852216748768461,importances_mean,1,Permutation Importance - Random Forest
Average Score Math All Grade 7 2020-2021,Permutation Importance,Random Forest,0.0,importances_mean,0,Permutation Importance - Random Forest
Average Score Math All Grade 8 2020-2021,Permutation Importance,Random Forest,-0.006896551724137922,importances_mean,0,Permutation Importance - Random Forest
Average Score Math Free Lunch Grade 3 2018-2019,Permutation Importance,Random Forest,-0.0049261083743842304,importances_mean,0,Permutation Importance - Random Forest
Average Score Math Free Lunch Grade 4 2018-2019,Permutation Importance,Random Forest,-0.0019704433497536923,importances_mean,0,Permutation Importance - Random Forest
Average Score Math Free Lunch Grade 5 2018-2019,Permutation Importance,Random Forest,0.005911330049261076,importances_mean,1,Permutation Importance - Random Forest
Average Score Math Free Lunch Grade 6 2018-2019,Permutation Importance,Random Forest,-0.005911330049261076,importances_mean,0,Permutation Importance - Random Forest
Average Score Math Free Lunch Grade 7 2018-2019,Permutation Importance,Random Forest,0.0049261083743842304,importances_mean,1,Permutation Importance - Random Forest
Average Score Math Free Lunch Grade 8 2018-2019,Permutation Importance,Random Forest,0.005911330049261076,importances_mean,1,Permutation Importance - Random Forest
Average Score Math Free Lunch Grade 3 2020-2021,Permutation Importance,Random Forest,0.005911330049261076,importances_mean,1,Permutation Importance - Random Forest
Average Score Math Free Lunch Grade 4 2020-2021,Permutation Importance,Random Forest,0.0019704433497536923,importances_mean,1,Permutation Importance - Random Forest
Average Score Math Free Lunch Grade 5 2020-2021,Permutation Importance,Random Forest,0.007881773399014769,importances_mean,1,Permutation Importance - Random Forest
Average Score Math Free Lunch Grade 6 2020-2021,Permutation Importance,Random Forest,-0.0039408866995073845,importances_mean,0,Permutation Importance - Random Forest
Average Score Math Free Lunch Grade 7 2020-2021,Permutation Importance,Random Forest,0.005911330049261076,importances_mean,1,Permutation Importance - Random Forest
Average Score Math Free Lunch Grade 8 2020-2021,Permutation Importance,Random Forest,0.009852216748768461,importances_mean,1,Permutation Importance - Random Forest
Average Score Math Hispanic Grade 3 2018-2019,Permutation Importance,Random Forest,0.0,importances_mean,0,Permutation Importance - Random Forest
Average Score Math Hispanic Grade 4 2018-2019,Permutation Importance,Random Forest,0.0039408866995073845,importances_mean,1,Permutation Importance - Random Forest
Average Score Math Hispanic Grade 5 2018-2019,Permutation Importance,Random Forest,0.0,importances_mean,0,Permutation Importance - Random Forest
Average Score Math Hispanic Grade 6 2018-2019,Permutation Importance,Random Forest,0.007881773399014769,importances_mean,1,Permutation Importance - Random Forest
Average Score Math Hispanic Grade 7 2018-2019,Permutation Importance,Random Forest,0.0009852216748768461,importances_mean,1,Permutation Importance - Random Forest
Average Score Math Hispanic Grade 8 2018-2019,Permutation Importance,Random Forest,0.002955665024630538,importances_mean,1,Permutation Importance - Random Forest
Average Score Math Hispanic Grade 3 2020-2021,Permutation Importance,Random Forest,-0.006896551724137922,importances_mean,0,Permutation Importance - Random Forest
Average Score Math Hispanic Grade 4 2020-2021,Permutation Importance,Random Forest,-0.0019704433497536923,importances_mean,0,Permutation Importance - Random Forest
Average Score Math Hispanic Grade 5 2020-2021,Permutation Importance,Random Forest,0.008866995073891614,importances_mean,1,Permutation Importance - Random Forest
Average Score Math Hispanic Grade 6 2020-2021,Permutation Importance,Random Forest,0.0039408866995073845,importances_mean,1,Permutation Importance - Random Forest
Average Score Math Hispanic Grade 7 2020-2021,Permutation Importance,Random Forest,0.0,importances_mean,0,Permutation Importance - Random Forest
Average Score Math Hispanic Grade 8 2020-2021,Permutation Importance,Random Forest,0.0019704433497536923,importances_mean,1,Permutation Importance - Random Forest
Average Score Math Poverty Grade 3 2018-2019,Permutation Importance,Random Forest,0.0019704433497536923,importances_mean,1,Permutation Importance - Random Forest
Average Score Math Poverty Grade 4 2018-2019,Permutation Importance,Random Forest,-0.006896551724137922,importances_mean,0,Permutation Importance - Random Forest
Average Score Math Poverty Grade 5 2018-2019,Permutation Importance,Random Forest,0.002955665024630538,importances_mean,1,Permutation Importance - Random Forest
Average Score Math Poverty Grade 6 2018-2019,Permutation Importance,Random Forest,0.0009852216748768461,importances_mean,1,Permutation Importance - Random Forest
Average Score Math Poverty Grade 7 2018-2019,Permutation Importance,Random Forest,0.007881773399014769,importances_mean,1,Permutation Importance - Random Forest
Average Score Math Poverty Grade 8 2018-2019,Permutation Importance,Random Forest,0.0019704433497536923,importances_mean,1,Permutation Importance - Random Forest
Average Score Math Poverty Grade 3 2020-2021,Permutation Importance,Random Forest,0.012807881773399,importances_mean,1,Permutation Importance - Random Forest
Average Score Math Poverty Grade 4 2020-2021,Permutation Importance,Random Forest,0.006896551724137922,importances_mean,1,Permutation Importance - Random Forest
Average Score Math Poverty Grade 5 2020-2021,Permutation Importance,Random Forest,0.009852216748768461,importances_mean,1,Permutation Importance - Random Forest
Average Score Math Poverty Grade 6 2020-2021,Permutation Importance,Random Forest,0.0039408866995073845,importances_mean,1,Permutation Importance - Random Forest
Average Score Math Poverty Grade 7 2020-2021,Permutation Importance,Random Forest,0.0,importances_mean,0,Permutation Importance - Random Forest
Average Score Math Poverty Grade 8 2020-2021,Permutation Importance,Random Forest,-0.0039408866995073845,importances_mean,0,Permutation Importance - Random Forest
Average Score Math T1 Grade 3 2018-2019,Permutation Importance,Random Forest,-0.002955665024630538,importances_mean,0,Permutation Importance - Random Forest
Average Score Math T1 Grade 4 2018-2019,Permutation Importance,Random Forest,-0.0019704433497536923,importances_mean,0,Permutation Importance - Random Forest
Average Score Math T1 Grade 5 2018-2019,Permutation Importance,Random Forest,-0.0009852216748768461,importances_mean,0,Permutation Importance - Random Forest
Average Score Math T1 Grade 6 2018-2019,Permutation Importance,Random Forest,-0.0009852216748768461,importances_mean,0,Permutation Importance - Random Forest
Average Score Math T1 Grade 3 2020-2021,Permutation Importance,Random Forest,0.008866995073891614,importances_mean,1,Permutation Importance - Random Forest
Average Score Math T1 Grade 4 2020-2021,Permutation Importance,Random Forest,0.0049261083743842304,importances_mean,1,Permutation Importance - Random Forest
Average Score Math T1 Grade 5 2020-2021,Permutation Importance,Random Forest,0.011822660098522153,importances_mean,1,Permutation Importance - Random Forest
