feature,method,model,score,score_type,selected,Method
Average Score Math Hispanic Grade 8 2020-2021,Permutation Importance,Random Forest,-0.0009852216748768461,importances_mean,0,Permutation Importance - Random Forest
Average Score Math Poverty Grade 3 2018-2019,Permutation Importance,Random Forest,-0.0049261083743842304,importances_mean,0,Permutation Importance - Random Forest
Average Score Math Poverty Grade 4 2018-2019,Permutation Importance,Random Forest,0.0009852216748768461,importances_mean,1,Permutation Importance - Random Forest
Average Score Math Poverty Grade 5 2018-2019,Permutation Importance,Random Forest,0.002955665024630538,importances_mean,1,Permutation Importance - Random Forest
Average Score Math Poverty Grade 6 2018-2019,Permutation Importance,Random Forest,0.0039408866995073845,importances_mean,1,Permutation Importance - Random Forest
Average Score Math Poverty Grade 7 2018-2019,Permutation Importance,Random Forest,-0.007881773399014769,importances_mean,0,Permutation Importance - Random Forest
Average Score Math Poverty Grade 8 2018-2019,Permutation Importance,Random Forest,0.0049261083743842304,importances_mean,1,Permutation Importance - Random Forest
Average Score Math Poverty Grade 3 2020-2021,Permutation Importance,Random Forest,0.0049261083743842304,importances_mean,1,Permutation Importance - Random Forest
Average Score Math Poverty Grade 4 2020-2021,Permutation Importance,Random Forest,0.0019704433497536923,importances_mean,1,Permutation Importance - Random Forest
Average Score Math Poverty Grade 5 2020-2021,Permutation Importance,Random Forest,0.005911330049261076,importances_mean,1,Permutation Importance - Random Forest
Average Score Math Poverty Grade 6 2020-2021,Permutation Importance,Random Forest,0.0039408866995073845,importances_mean,1,Permutation Importance - Random Forest
Average Score Math Poverty Grade 7 2020-2021,Permutation Importance,Random Forest,-0.002955665024630538,importances_mean,0,Permutation Importance - Random Forest
Average Score Math Poverty Grade 8 2020-2021,Permutation Importance,Random Forest,0.007881773399014769,importances_mean,1,Permutation Importance - Random Forest
Average Score Math T1 Grade 3 2018-2019,Permutation Importance,Random Forest,0.008866995073891614,importances_mean,1,Permutation Importance - Random Forest
Average Score Math T1 Grade 4 2018-2019,Permutation Importance,Random Forest,0.0049261083743842304,importances_mean,1,Permutation Importance - Random Forest
Average Score Math T1 Grade 5 2018-2019,Permutation Importance,Random Forest,0.0019704433497536923,importances_mean,1,Permutation Importance - Random Forest
Average Score Math T1 Grade 6 2018-2019,Permutation Importance,Random Forest,0.0019704433497536923,importances_mean,1,Permutation Importance - Random Forest
Average Score Math T1 Grade 3 2020-2021,Permutation Importance,Random Forest,0.0049261083743842304,importances_mean,1,Permutation Importance - Random Forest
Average Score Math T1 Grade 4 2020-2021,Permutation Importance,Random Forest,0.0009852216748768461,importances_mean,1,Permutation Importance - Random Forest
Average Score Math T1 Grade 5 2020-2021,Permutation Importance,Random Forest,0.014778325123152691,importances_mean,1,Permutation Importance - Random Forest
Average Score Math T1 Grade 6 2020-2021,Permutation Importance,Random Forest,0.0039408866995073845,importances_mean,1,Permutation Importance - Random Forest
Average Score Reading White Grade 5 2018-2019,Permutation Importance,Random Forest,0.0009852216748768461,importances_mean,1,Permutation Importance - Random Forest
Average Score Reading White Grade 6 2018-2019,Permutation Importance,Random Forest,0.0019704433497536923,importances_mean,1,Permutation Importance - Random Forest
Average Score Reading White Grade 7 2018-2019,Permutation Importance,Random Forest,0.0019704433497536923,importances_mean,1,Permutation Importance - Random Forest
Average Score Reading White Grade 8 2018-2019,Permutation Importance,Random Forest,-0.0049261083743842304,importances_mean,0,Permutation Importance - Random Forest
Average Score Reading White Grade 3 2020-2021,Permutation Importance,Random Forest,0.0,importances_mean,0,Permutation Importance - Random Forest
Average Score Reading White Grade 4 2020-2021,Permutation Importance,Random Forest,-0.0049261083743842304,importances_mean,0,Permutation Importance - Random Forest
Average Score Reading White Grade 5 2020-2021,Permutation Importance,Random Forest,0.009852216748768461,importances_mean,1,Permutation Importance - Random Forest
Average Score Reading White Grade 6 2020-2021,Permutation Importance,Random Forest,0.0039408866995073845,importances_mean,1,Permutation Importance - Random Forest
Average Score Reading White Grade 7 2020-2021,Permutation Importance,Random Forest,0.0,importances_mean,0,Permutation Importance - Random Forest
Average Score Reading White Grade 8 2020-2021,Permutation Importance,Random Forest,-0.0039408866995073845,importances_mean,0,Permutation Importance - Random Forest
Average Score Reading All Grade 3 2018-2019,Permutation Importance,Random Forest,0.0009852216748768461,importances_mean,1,Permutation Importance - Random Forest
Average Score Reading All Grade 4 2018-2019,Permutation Importance,Random Forest,0.002955665024630538,importances_mean,1,Permutation Importance - Random Forest
Average Score Reading All Grade 5 2018-2019,Permutation Importance,Random Forest,0.0019704433497536923,importances_mean,1,Permutation Importance - Random Forest
Average Score Reading All Grade 6 2018-2019,Permutation Importance,Random Forest,0.0009852216748768461,importances_mean,1,Permutation Importance - Random Forest
Average Score Reading All Grade 7 2018-2019,Permutation Importance,Random Forest,0.0019704433497536923,importances_mean,1,Permutation Importance - Random Forest
Average Score Reading All Grade 8 2018-2019,Permutation Importance,Random Forest,0.0019704433497536923,importances_mean,1,Permutation Importance - Random Forest
Average Score Reading All Grade 3 2020-2021,Permutation Importance,Random Forest,-0.005911330049261076,importances_mean,0,Permutation Importance - Random Forest
Average Score Reading All Grade 4 2020-2021,Permutation Importance,Random Forest,-0.0019704433497536923,importances_mean,0,Permutation Importance - Random Forest
Average Score Reading All Grade 5 2020-2021,Permutation Importance,Random Forest,0.0,importances_mean,0,Permutation Importance - Random Forest
Average Score Reading All Grade 6 2020-2021,Permutation Importance,Random Forest,-0.0049261083743842304,importances_mean,0,Permutation Importance - Random Forest
Average Score Reading All Grade 7 2020-2021,Permutation Importance,Random Forest,0.0049261083743842304,importances_mean,1,Permutation Importance - Random Forest
Average Score Reading All Grade 8 2020-2021,Permutation Importance,Random Forest,0.002955665024630538,importances_mean,1,Permutation Importance - Random Forest
Average Score Reading Free Lunch Grade 3 2018-2019,Permutation Importance,Random Forest,0.002955665024630538,importances_mean,1,Permutation Importance - Random Forest
Average Score Reading Free Lunch Grade 4 2018-2019,Permutation Importance,Random Forest,0.0019704433497536923,importances_mean,1,Permutation Importance - Random Forest
Average Score Reading Free Lunch Grade 5 2018-2019,Permutation Importance,Random Forest,0.0,importances_mean,0,Permutation Importance - Random Forest
Average Score Reading Free Lunch Grade 6 2018-2019,Permutation Importance,Random Forest,0.0049261083743842304,importances_mean,1,Permutation Importance - Random Forest
Average Score Reading Free Lunch Grade 7 2018-2019,Permutation Importance,Random Forest,0.005911330049261076,importances_mean,1,Permutation Importance - Random Forest
Average Score Reading Free Lunch Grade 8 2018-2019,Permutation Importance,Random Forest,0.002955665024630538,importances_mean,1,Permutation Importance - Random Forest
Average Score Reading Free Lunch Grade 3 2020-2021,Permutation Importance,Random Forest,0.0009852216748768461,importances_mean,1,Permutation Importance - Random Forest
Average Score Reading Free Lunch Grade 4 2020-2021,Permutation Importance,Random Forest,-0.006896551724137922,importances_mean,0,Permutation Importance - Random Forest
Average Score Reading Free Lunch Grade 5 2020-2021,Permutation Importance,Random Forest,-0.0009852216748768461,importances_mean,0,Permutation Importance - Random Forest
Average Score Reading Free Lunch Grade 6 2020-2021,Permutation Importance,Random Forest,0.0019704433497536923,importances_mean,1,Permutation Importance - Random Forest
Average Score Reading Free Lunch Grade 7 2020-2021,Permutation Importance,Random Forest,-0.0039408866995073845,importances_mean,0,Permutation Importance - Random Forest
Average Score Reading Free Lunch Grade 8 2020-2021,Permutation Importance,Random Forest,0.0,importances_mean,0,Permutation Importance - Random Forest
Average Score Reading Hispanic Grade 3 2018-2019,Permutation Importance,Random Forest,0.0049261083743842304,importances_mean,1,Permutation Importance - Random Forest
Average Score Reading Hispanic Grade 4 2018-2019,Permutation Importance,Random Forest,-0.0009852216748768461,importances_mean,0,Permutation Importance - Random Forest
Average Score Reading Hispanic Grade 5 2018-2019,Permutation Importance,Random Forest,0.0,importances_mean,0,Permutation Importance - Random Forest
Average Score Reading Hispanic Grade 6 2018-2019,Permutation Importance,Random Forest,0.0049261083743842304,importances_mean,1,Permutation Importance - Random Forest
Average Score Reading Hispanic Grade 7 2018-2019,Permutation Importance,Random Forest,0.0019704433497536923,importances_mean,1,Permutation Importance - Random Forest
Average Score Reading Hispanic Grade 8 2018-2019,Permutation Importance,Random Forest,-0.0009852216748768461,importances_mean,0,Permutation Importance - Random Forest
Average Score Reading Hispanic Grade 3 2020-2021,Permutation Importance,Random Forest,0.002955665024630538,importances_mean,1,Permutation Importance - Random Forest
Average Score Reading Hispanic Grade 4 2020-2021,Permutation Importance,Random Forest,0.005911330049261076,importances_mean,1,Permutation Importance - Random Forest
Average Score Reading Hispanic Grade 5 2020-2021,Permutation Importance,Random Forest,0.0,importances_mean,0,Permutation Importance - Random Forest
Average Score Reading Hispanic Grade 6 2020-2021,Permutation Importance,Random Forest,0.0019704433497536923,importances_mean,1,Permutation Importance - Random Forest
Average Score Reading Hispanic Grade 7 2020-2021,Permutation Importance,Random Forest,0.0019704433497536923,importances_mean,1,Permutation Importance - Random Forest
Average Score Reading Hispanic Grade 8 2020-2021,Permutation Importance,Random Forest,0.0,importances_mean,0,Permutation Importance - Random Forest
Average Score Reading Poverty Grade 3 2018-2019,Permutation Importance,Random Forest,0.005911330049261076,importances_mean,1,Permutation Importance - Random Forest
Average Score Reading Poverty Grade 4 2018-2019,Permutation Importance,Random Forest,0.009852216748768461,importances_mean,1,Permutation Importance - Random Forest
Average Score Reading Poverty Grade 5 2018-2019,Permutation Importance,Random Forest,0.0,importances_mean,0,Permutation Importance - Random Forest
Average Score Reading Poverty Grade 6 2018-2019,Permutation Importance,Random Forest,0.0019704433497536923,importances_mean,1,Permutation Importance - Random Forest
Average Score Reading Poverty Grade 7 2018-2019,Permutation Importance,Random Forest,0.0019704433497536923,importances_mean,1,Permutation Importance - Random Forest
